Vs,acc,psd,resid
100.0,5.207445025396042,0.0798039066834585,0.07798318178314081
150.0,6.07904861280873,0.0807639071517177,0.07976078076550765
200.0,6.256426519351091,0.08120362705736693,0.08015124074633355
250.0,6.275530775279853,0.08108086428204007,0.08001292561314752
300.0,6.301435113404379,0.08097118084240248,0.07989946701863679
350.0,6.377384825720145,0.0809441274919944,0.07987298776582713
400.0,6.423724578425526,0.0810014624035436,0.07989317785118179
3000.0,6.526778180897237,0.08107084475614633,0.07966563023110888
