Vs,acc,psd,resid
100.0,3.6939207153210027,0.042464630379167215,-0.02233272880692265
150.0,4.359998410523396,0.04496761415986787,-0.025531887373731077
200.0,4.48103835808881,0.04627098809165326,-0.027011205643612576
250.0,4.481011302146875,0.04695121191981033,-0.027696990912091723
300.0,4.472078169831564,0.047337178020455256,-0.0281081834431296
350.0,4.4609878978290025,0.04754500186551307,-0.028359729921442797
400.0,4.447958869008114,0.04767557917403861,-0.0285181473168642
3000.0,4.373983981091044,0.04750410901140187,-0.02836362182931833
