,PGAs,acc,psd,resid,accFB,psdFB,residFB,accNoSSI,psdNoSSI,residNoSSI
0,0.1,1.2663227221278621,7.588969862912263e-06,-2.3096697151324167e-06,1.271308329290304,7.765399322170927e-09,-5.854196761343524e-13,1.3401838737264486,7.25593353786415e-06,-2.851035481779626e-06
1,0.2,2.207386548526466,0.0009646531045515346,-0.0008929013822107371,2.541287079139341,1.556390298438421e-08,1.2126741672705217e-11,1.9464173027141802,0.000828105184259371,-0.0008176195224957836
2,0.3,2.7429319865500355,0.005185249351330886,-0.004124128578270061,3.8109917419888584,2.3349085197287926e-08,3.587685580849367e-11,2.584342273338625,0.003889446617791881,-0.0034610089401297607
3,0.4,3.6521890410784135,0.013273968770213057,-0.010569808345293757,5.081346336160479,3.112090580665481e-08,2.5475648063613628e-11,3.841787668732422,0.010083836103990476,-0.008211841263656722
4,0.5,4.348811846356817,0.02280064729218465,-0.018270148509740895,6.350419419820495,3.890196406244811e-08,-1.5851874101782094e-11,4.67974822682854,0.01813072318891987,-0.014854303000995968
5,0.6,4.574853659763779,0.02385483136231865,-0.01543734972533229,7.622115571481423,4.668782698883268e-08,-1.2361247363737952e-11,5.443791015282786,0.021473188133767755,-0.012945586818248516
6,0.7,4.3782670092715765,0.025851647211486906,-0.007129441726649973,8.890930773778438,5.446972323361762e-08,4.710056388361606e-12,5.692480675753261,0.023544833301970682,-0.005211513962711675
7,0.8,4.201793755425724,0.03552622162152868,-0.0008653634583669063,10.162091727419316,6.225549071239046e-08,-2.675423966806566e-11,5.583684823568035,0.03415196396189187,0.0022297125463553217
8,0.9,4.149206409185229,0.04285061258745445,0.0024379946101266187,11.432188997262553,7.004075534819625e-08,4.256701571559236e-11,5.250904871931091,0.042479879851385544,0.005958804797014071
9,1.0,3.9939707985552606,0.0483647906332901,0.0021472510504796294,12.700044426784785,7.780681977895724e-08,-8.840953098631542e-12,4.955472609756157,0.0492675004301987,0.007989969627250872
