,PGAs,acc,psd,resid,accFB,psdFB,residFB,accNoSSI,psdNoSSI,residNoSSI
0,0.1,1.7104742402193613,2.575353671939177e-05,-1.1608107002658719e-05,1.7208307346240574,2.663868035316513e-08,-5.989755542133021e-12,1.4448113219236456,2.2888373712233815e-05,-7.257282976644773e-06
1,0.2,2.9008396404457257,0.0050515281455509615,-0.004891432599937993,3.4394486856253916,5.32880555023498e-08,-1.657218822924425e-11,2.6807514399206727,0.002506023759629571,-0.0024167756591891307
2,0.3,3.468731684185206,0.0312088770759191,-0.031198012511602757,5.158425302983327,7.993340408164876e-08,8.935933400932816e-12,4.246738295695879,0.026371928958814163,-0.026303775300467208
3,0.4,4.082510623677466,0.09499247127813477,-0.09497672972958746,6.877637113144958,1.0659941324766145e-07,-1.413671813734014e-11,4.579810155796957,0.08596090198811024,-0.08594980199649724
4,0.5,4.409655958923804,0.15775524275812525,-0.15773001290781483,8.598264887058605,1.3321326541621293e-07,5.2110615923244084e-11,4.984892242029801,0.15071820055648227,-0.15069475996580212
5,0.6,4.365959292340084,0.24072570643561514,-0.2404230705930506,10.317239642304655,1.5986858183709355e-07,-7.699993565824935e-12,5.056917631397318,0.23210390097702527,-0.23199968205527963
6,0.7,4.593203332212488,0.38088138700825125,-0.37749422621954026,12.038604902545831,1.865090498457745e-07,-3.2589073854146147e-12,5.188661191135477,0.37425873055796827,-0.3698598140755715
7,0.8,4.737603306426861,0.5342799114327415,-0.530664176274751,13.757385736339923,2.131888930149108e-07,-9.360334826520192e-12,5.3115682441091465,0.5318898239782565,-0.5268166441572101
8,0.9,4.832040826259344,0.7361955255028241,-0.7305194935461312,15.476794347561185,2.39799990583688e-07,3.6450347371717765e-11,5.447130417078343,0.7123966791603018,-0.7088429193607514
9,1.0,4.9526519671870854,0.9620906537625726,-0.9543410712799734,17.196161747032612,2.664505740405934e-07,-1.2954628780563893e-11,5.711718846916849,0.9376958547693724,-0.9324679326633012
