Vs,acc,psd,resid
100.0,4.030372970532171,0.10115772332593319,-0.008104090386006905
150.0,4.4808006405984955,0.10071088314248683,-0.005591394919021954
200.0,4.522192980525562,0.10080520514727846,-0.004206298596519594
250.0,4.478632805085855,0.10080746030693996,-0.0036833380076494917
300.0,4.4311321867506175,0.10076494892085902,-0.0034513890138031544
350.0,4.394013736178002,0.10080700688130105,-0.003233231924717455
400.0,4.382925683731743,0.10068321078308647,-0.0032982981490395427
3000.0,4.3030995346618734,0.10006897801738406,-0.0037020466324021555
