Vs,acc,psd,resid
100.0,5.237187216799708,0.023231708930668296,-0.02020121899400734
150.0,6.083946875908263,0.022614318633674607,-0.020411709499620394
200.0,6.277646223261932,0.021898627565054524,-0.020001290373950844
250.0,6.2909332427740905,0.02152571075107202,-0.019761394096343823
300.0,6.26616743708961,0.02131957048555485,-0.019625676266694644
350.0,6.2332990359812595,0.021192827030176352,-0.01953760522403601
400.0,6.203911007763713,0.021086302302747766,-0.019459576113638324
3000.0,6.044755872854702,0.02047703645528168,-0.018927159895155747
